"id","absolute_url","date_end","date_start","nb_days","country","location","category","status","finished","is_cancelled","amount_raised","goal","percent","currency","goal_raised","lang","comment_counts","news_count"
154947,"https://www.ulule.com/stickers-15/","2023-01-08T22:59:00Z","2022-11-23T00:00:00Z",NA,"FR","PARIS","Autres projets","online",TRUE,FALSE,334,45,100,"EUR",TRUE,"fr",19,1
154954,"https://www.ulule.com/gestion-logistique-de-capsules-temporelles/","2023-01-05T22:59:00Z","2022-11-21T00:00:00Z",45,"FR","Villereau (59530)","Patrimoine","online",FALSE,FALSE,0,4500,0,"EUR",FALSE,"fr",0,0
154955,"https://www.ulule.com/thriller-joh-resilience/","2023-01-01T22:59:00Z","2022-11-27T00:00:00Z",35,"FR","Berlaimont","Édition & Média","online",TRUE,FALSE,2084,100,103,"EUR",TRUE,"fr",80,1
154956,"https://www.ulule.com/la-mure-gourmande-2023/","2023-02-28T22:59:00Z","2022-12-03T00:00:00Z",NA,"FR","Désaignes (07)","Artisanat & Cuisine","online",TRUE,FALSE,1005,4000,25,"EUR",FALSE,"fr",11,5
154960,"https://www.ulule.com/nocturne-le-film/","2023-01-10T22:59:00Z","2022-12-06T00:00:00Z",35,NA,"Chartrettes","Film & vidéo","online",TRUE,FALSE,1635,1400,116,"EUR",TRUE,"fr",24,8
154962,"https://www.ulule.com/blanche-13ans/","2023-01-17T22:59:00Z","2022-12-13T00:00:00Z",35,NA,"Montpellier","Film & vidéo","online",TRUE,FALSE,1125,1000,112,"EUR",TRUE,"fr",16,0
154966,"https://www.ulule.com/refuge-europeen-des-elephants-males/",NA,"2022-12-07T00:00:00Z",NA,"FR","Béziers","Autres projets","online",FALSE,FALSE,75,500,15,"EUR",FALSE,"fr",0,1
154967,"https://www.ulule.com/salade-algues-nomade/","2023-05-21T21:59:00Z","2023-04-02T00:00:00Z",45,"FR","Roscoff","Artisanat & Cuisine","online",TRUE,FALSE,14215,300,891,"EUR",TRUE,"fr",413,25
154969,"https://www.ulule.com/le-peyrou/","2023-01-20T22:59:00Z","2022-12-01T00:00:00Z",NA,"FR","vesseaux","Artisanat & Cuisine","online",TRUE,FALSE,249,3000,8,"EUR",FALSE,"fr",16,0
154970,"https://www.ulule.com/heureux-qui-comme-le-temps-/","2022-12-16T22:59:00Z","2022-11-25T00:00:00Z",NA,NA,"Rennes 🏡","Art & Photo","online",TRUE,FALSE,227,11,100,"EUR",TRUE,"fr",7,0
154973,"https://www.ulule.com/calendrier-ief-2023/","2022-12-04T22:59:00Z","2022-11-24T00:00:00Z",NA,NA,"Strasbourg","Enfance & Educ.","online",TRUE,FALSE,875,875,100,"EUR",TRUE,"fr",63,5
154974,"https://www.ulule.com/la-chaleur-humaine/","2023-01-12T22:59:00Z","2022-12-08T00:00:00Z",35,NA,"Caen","Musique","online",TRUE,FALSE,1680,1600,105,"EUR",TRUE,"fr",49,1
154975,"https://www.ulule.com/aide-a-la-creation-de-la-brasserie-brutusse/","2023-03-18T22:59:00Z","2023-02-01T00:00:00Z",NA,"FR","Honnecourt sur escaut","Artisanat & Cuisine","online",TRUE,FALSE,1200,1000,120,"EUR",TRUE,"fr",20,2
154977,"https://www.ulule.com/la-boite-a-bac-application/","2022-12-19T22:59:00Z","2022-11-25T00:00:00Z",23,NA,"Paris","Enfance & Educ.","online",TRUE,FALSE,1480,3000,49,"EUR",FALSE,"fr",13,1
154978,"https://www.ulule.com/marionnettiste-cleodidee/","2023-04-05T21:59:00Z","2023-03-01T00:00:00Z",35,"FR","Mâcon","Édition & Média","online",TRUE,FALSE,2265,1960,115,"EUR",TRUE,"fr",48,11
154988,"https://www.ulule.com/les-cookies-de-mathilde/","2023-03-15T22:59:00Z","2023-01-29T00:00:00Z",45,NA,"Dax","Artisanat & Cuisine","online",TRUE,FALSE,3961,3000,132,"EUR",TRUE,"fr",49,0
154991,"https://www.ulule.com/jedecidemonpostpartum/","2023-06-28T21:59:00Z","2023-05-24T00:00:00Z",NA,NA,NA,"Santé & Bien-être","online",TRUE,FALSE,1235,1200,102,"EUR",TRUE,"fr",26,6
155004,"https://www.ulule.com/livre-althea/","2022-12-20T22:59:00Z","2022-12-08T00:00:00Z",NA,"FR","La rochelle","Édition & Média","online",TRUE,FALSE,3740,3500,106,"EUR",TRUE,"fr",38,3
155012,"https://www.ulule.com/le-salon-d-inna-institut-de-beaute/","2023-01-31T22:59:00Z","2022-12-11T00:00:00Z",NA,"FR","Saint Jean de monts","Santé & Bien-être","online",TRUE,FALSE,110,2000,5,"EUR",FALSE,"fr",2,0
155013,"https://www.ulule.com/nolapsters-peace-of-land-2023/","2023-01-09T22:59:00Z","2022-11-25T00:00:00Z",45,"FR","GORGES","Musique","online",TRUE,FALSE,4411,4000,110,"EUR",TRUE,"fr",140,1
155020,"https://www.ulule.com/les-podcasts-de-la-fille-de-gerald/","2023-01-24T10:16:18.258965Z","2022-12-08T00:00:00Z",NA,"BE","Bruxelles","Santé & Bien-être","online",TRUE,FALSE,2975,8000,37,"EUR",FALSE,"fr",23,0
155031,"https://www.ulule.com/pyjamonstre/","2023-03-18T22:59:00Z","2023-02-06T00:00:00Z",40,"FR","Nantes","Jeux","online",TRUE,FALSE,12115,270,115,"EUR",TRUE,"fr",280,14
155032,"https://www.ulule.com/procession/","2023-03-24T22:59:00Z","2023-02-07T00:00:00Z",45,"FR","Marseille","Art & Photo","online",TRUE,FALSE,1808,50,112,"EUR",TRUE,"fr",10,4
155033,"https://www.ulule.com/gaia-by-straway/","2023-03-18T22:59:00Z","2023-02-06T00:00:00Z",40,NA,"CHARNAY LES MACON","Mode & Design","online",TRUE,FALSE,2046,2000,102,"EUR",TRUE,"fr",11,1
155040,"https://www.ulule.com/la-clef-tome-2/","2023-06-13T21:59:00Z","2023-05-22T00:00:00Z",23,"FR","Morteau","Jeux","online",TRUE,FALSE,139080,6000,2318,"EUR",TRUE,"fr",874,26
155050,"https://www.ulule.com/citronnelle-et-galanga/","2023-01-08T22:59:00Z","2022-12-09T00:00:00Z",30,"FR","Aix-en-Provence","Artisanat & Cuisine","online",TRUE,FALSE,8771,90,453,"EUR",TRUE,"fr",199,6
155056,"https://www.ulule.com/castlevania-fan-book-edition-deluxe/","2023-01-06T22:59:00Z","2022-12-06T00:00:00Z",30,"FR","paris","Édition & Média","online",TRUE,FALSE,4350,5,1260,"EUR",TRUE,"fr",52,10
155058,"https://www.ulule.com/des-seniors-preservent-l-environnement/","2024-03-31T21:59:50Z","2022-12-12T00:00:00Z",NA,"FR","LONS","Solidaire & Citoyen","online",FALSE,FALSE,1789,5000,35,"EUR",FALSE,"fr",5,2
155059,"https://www.ulule.com/connectons-le-monde/","2023-11-06T18:03:35.069111Z","2023-09-29T00:00:00Z",NA,"FR","LILLE","Technologie","online",TRUE,FALSE,2260,5000,45,"EUR",FALSE,"fr",127,0
155065,"https://www.ulule.com/faar-2023/","2023-01-26T22:59:00Z","2022-11-29T00:00:00Z",NA,"FR","Metz","Art & Photo","online",FALSE,FALSE,0,500,0,"EUR",FALSE,"fr",0,0
155086,"https://www.ulule.com/la-reine-des-masques-is-back/","2023-01-04T22:59:00Z","2022-11-30T00:00:00Z",35,"FR","Poitiers","Musique","online",TRUE,FALSE,875,350,250,"EUR",TRUE,"fr",12,1
155091,"https://www.ulule.com/1-euro-suffit-pour-aider-des-dizaines-d-enfants/","2023-01-01T22:59:00Z","2022-11-24T00:00:00Z",NA,NA,"aywaille","Enfance & Educ.","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155093,"https://www.ulule.com/01gjhzsksqdzse5h0v8wtr25rr/","2023-05-09T21:59:00Z","2023-03-25T00:00:00Z",45,"IT","Milan","Mode & Design","online",TRUE,FALSE,1510,1500,100,"EUR",TRUE,"fr",48,3
155094,"https://www.ulule.com/chansons-jacques-legrand/","2023-01-17T22:59:00Z","2022-12-06T00:00:00Z",NA,"FR","Larochemillay","Musique","online",TRUE,FALSE,694,600,115,"EUR",TRUE,"fr",36,9
155097,"https://www.ulule.com/album-pitchi/",NA,"2022-12-02T00:00:00Z",NA,"FR","VEYRINS THUELLIN","Collectes personnelles","online",FALSE,FALSE,575,1000,57,"EUR",FALSE,"fr",18,1
155104,"https://www.ulule.com/de-la-nourriture-pour-les-maasai/",NA,"2022-12-05T00:00:00Z",NA,"FR","Toulouse","Solidaire & Citoyen","online",FALSE,FALSE,235,3000,7,"EUR",FALSE,"fr",3,0
155107,"https://www.ulule.com/la-cour-a-poils/","2023-02-28T22:59:00Z","2023-01-14T00:00:00Z",45,"FR","Bretagne","BD & Manga","online",TRUE,FALSE,6206,5500,112,"EUR",TRUE,"fr",141,30
155108,"https://www.ulule.com/documentaire_the_last_hope/","2023-05-14T21:59:00Z","2023-02-14T00:00:00Z",NA,"FR","Grenoble","Film & vidéo","online",FALSE,FALSE,3215,3000,107,"EUR",TRUE,"fr",97,2
155120,"https://www.ulule.com/album-zodiac-melodies/","2022-12-16T22:59:00Z","2022-11-27T00:00:00Z",NA,"FR","Nantes","Musique","online",TRUE,FALSE,3785,3500,108,"EUR",TRUE,"fr",66,3
155123,"https://www.ulule.com/l-hopital-est-malade-33/","2023-04-01T21:59:00Z","2023-02-15T00:00:00Z",45,"FR","France","Santé & Bien-être","online",FALSE,FALSE,0,3000,0,"EUR",FALSE,"fr",0,0
155131,"https://www.ulule.com/epures/","2023-01-10T22:59:00Z","2022-11-26T00:00:00Z",45,NA,"Aubagne","Art & Photo","online",TRUE,FALSE,3856,3500,110,"EUR",TRUE,"fr",29,12
155136,"https://www.ulule.com/pour-un-hiver-au-chaud/","2023-07-04T13:55:19.45746Z","2022-11-24T00:00:00Z",35,"FR","Marseille","Collectes personnelles","online",TRUE,FALSE,25,5600,0,"EUR",FALSE,"fr",1,0
155141,"https://www.ulule.com/tipi-yoga/",NA,"2023-02-16T00:00:00Z",NA,"FR","Châteauneuf sur Charente","Solidaire & Citoyen","online",FALSE,FALSE,0,4000,0,"EUR",FALSE,"fr",1,0
155142,"https://www.ulule.com/plateforme-de-mise-en-relation-type-portail-internet-livraison-de-nourriture-transport-de-personnes-et-de-marchandises-booking-/","2023-02-01T22:59:00Z","2022-12-08T00:00:00Z",NA,"FR","Amiens","Solidaire & Citoyen","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155147,"https://www.ulule.com/lesrosesdelangebleu-bugarach/","2022-12-16T22:59:00Z","2022-11-25T00:00:00Z",NA,"FR","Bugarach (Aude, Occitanie)","Santé & Bien-être","online",TRUE,FALSE,3473,1500,231,"EUR",TRUE,"fr",66,5
155152,"https://www.ulule.com/myli-soins-genereux-en-agents-actifs/","2024-01-20T22:59:35.586Z","2023-12-06T00:00:00Z",45,NA,"Montpellier","Santé & Bien-être","online",TRUE,FALSE,3015,50,132,"EUR",TRUE,"fr",30,1
155159,"https://www.ulule.com/etre-meilleur-ouvrier-de-france-en-mosaique-d-art/","2023-01-11T15:33:53.297282Z","2022-12-05T00:00:00Z",NA,"FR","102 rue de la vialle 84330 Le Barroux","Art & Photo","online",TRUE,FALSE,4465,3700,120,"EUR",TRUE,"fr",29,14
155162,"https://www.ulule.com/dance-healing-program/","2023-02-22T21:22:00Z","2022-12-13T00:00:00Z",NA,"FR","Sierentz","Collectes personnelles","online",FALSE,FALSE,100,6000,1,"EUR",FALSE,"fr",2,0
155164,"https://www.ulule.com/o-belles-lettres/","2023-05-13T21:59:00Z","2023-04-17T00:00:00Z",NA,"FR","Lorient","Édition & Média","online",TRUE,TRUE,37,900,4,"EUR",FALSE,"fr",2,0
155168,"https://www.ulule.com/hello-you-food-bar/","2023-02-06T15:23:47.895094Z","2022-11-28T00:00:00Z",38,NA,"Paris","Santé & Bien-être","online",TRUE,TRUE,60,5000,1,"EUR",FALSE,"fr",7,0
155171,"https://www.ulule.com/j-allaite-partout/",NA,"2022-12-19T00:00:00Z",NA,"FR","redon","Mode & Design","online",FALSE,FALSE,1,5000,0,"EUR",FALSE,"fr",0,0
155174,"https://www.ulule.com/apples-need-wheels/","2023-02-01T21:46:02.466906Z","2022-11-29T00:00:00Z",45,"US","San Diego","Solidaire & Citoyen","online",FALSE,FALSE,2270,2000,113,"USD",TRUE,"fr",8,0
155182,"https://www.ulule.com/salon-de-the-la-part-de-bonheur/","2023-01-31T22:59:00Z","2022-11-30T00:00:00Z",NA,"FR","montauban","Artisanat & Cuisine","online",TRUE,FALSE,4895,4000,122,"EUR",TRUE,"fr",53,1
155184,"https://www.ulule.com/crash-industries-la-serie-officielle-/","2023-01-31T22:59:00Z","2022-12-17T00:00:00Z",45,"FR","Gisors","Film & vidéo","online",TRUE,FALSE,25,3000,0,"EUR",FALSE,"fr",1,0
155195,"https://www.ulule.com/podcast-lappeldelenfance/","2023-01-31T22:59:00Z","2022-12-07T00:00:00Z",NA,"FR","Chartres","Autres projets","online",TRUE,FALSE,1437,1300,110,"EUR",TRUE,"fr",13,16
155198,"https://www.ulule.com/apprentissage-croisee-des-chemins/","2023-01-16T19:00:00Z","2022-12-05T00:00:00Z",NA,"FR","8 Chemin de la Besse Z.A de Fonlabour 81000 Albi","Film & vidéo","online",TRUE,FALSE,2512,15000,16,"EUR",FALSE,"fr",52,9
155199,"https://www.ulule.com/ouverture-d-une-boutique-esoterique/","2023-01-09T22:59:00Z","2022-11-30T00:00:00Z",NA,"FR","Hauts-de-France","Santé & Bien-être","online",TRUE,FALSE,90,5500,1,"EUR",FALSE,"fr",3,0
155205,"https://www.ulule.com/takekear/","2023-04-08T21:59:00Z","2023-03-11T00:00:00Z",NA,"FR","Toulouse","Mode & Design","online",TRUE,FALSE,4535,90,30,"EUR",FALSE,"fr",82,2
155206,"https://www.ulule.com/voyage-humanitaire-au-perou-gestes-premiers-secours/","2023-01-01T22:59:00Z","2022-11-27T00:00:00Z",35,"FR","LE MANS","Solidaire & Citoyen","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155214,"https://www.ulule.com/beespb/",NA,"2023-01-16T00:00:00Z",NA,"FR","Lyon","Solidaire & Citoyen","online",FALSE,FALSE,1055,1000,105,"EUR",TRUE,"fr",18,0
155216,"https://www.ulule.com/carte-amoressenza/","2023-01-11T22:59:00Z","2022-12-07T00:00:00Z",35,"IT","Roma","Art & Photo","online",TRUE,FALSE,2164,2000,108,"EUR",TRUE,"it",27,6
155218,"https://www.ulule.com/dugan-1/","2023-01-08T22:59:00Z","2022-11-29T00:00:00Z",NA,"FR","Bruxelles","BD & Manga","online",TRUE,FALSE,12714,4000,317,"EUR",TRUE,"fr",282,15
155220,"https://www.ulule.com/illustrations-juste-elsa/","2022-12-19T22:59:00Z","2022-11-26T00:00:00Z",23,"FR","Mensignac","Art & Photo","online",TRUE,FALSE,2490,800,311,"EUR",TRUE,"fr",117,15
155226,"https://www.ulule.com/bols-tibetains/","2023-01-27T22:59:00Z","2022-12-01T00:00:00Z",NA,"FR","Chambéry","Santé & Bien-être","online",TRUE,FALSE,710,600,118,"EUR",TRUE,"fr",3,0
155230,"https://www.ulule.com/cortometraje-el-chico-del-cafe-/","2022-12-20T03:49:36.31Z","2022-11-25T00:00:00Z",NA,"ES","Paterna","Art & Photo","online",TRUE,FALSE,128,100,128,"EUR",FALSE,"es",11,0
155232,"https://www.ulule.com/le-club-des-mam-venturieres/","2023-02-25T22:59:00Z","2023-01-21T00:00:00Z",35,"FR","Surdoux","Jeux","online",TRUE,FALSE,3428,3000,114,"EUR",TRUE,"fr",64,10
155234,"https://www.ulule.com/l-inconnu-aux-yeux-bleus/","2023-01-15T22:59:00Z","2022-11-30T00:00:00Z",NA,"FR","Grenoble","Édition & Média","online",TRUE,FALSE,56,1000,5,"EUR",FALSE,"fr",1,0
155238,"https://www.ulule.com/chimney-cake/","2023-01-10T22:59:00Z","2022-11-26T00:00:00Z",45,"FR","Marzan","Artisanat & Cuisine","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155243,"https://www.ulule.com/vinyl-of-the-orb-/","2023-03-16T22:59:00Z","2022-12-17T00:00:00Z",90,"FR","Toulouse","Musique","online",TRUE,FALSE,1072,800,134,"EUR",TRUE,"fr",16,4
155248,"https://www.ulule.com/l-oracle-des-copines-prevente-/","2023-01-08T22:59:00Z","2022-11-29T00:00:00Z",NA,"BE","Charleroi, Belgique","Autres projets","online",TRUE,FALSE,1149,1100,104,"EUR",TRUE,"fr",13,12
155250,"https://www.ulule.com/outcycle/","2023-03-10T22:59:00Z","2023-02-03T00:00:00Z",31,NA,"Paris","Musique","online",TRUE,FALSE,3655,1000,365,"EUR",TRUE,"fr",56,6
155251,"https://www.ulule.com/gelatita-createur-de-plaisir/","2023-06-22T14:10:53.201815Z","2022-11-29T00:00:00Z",NA,"FR","Antibes","Collectes personnelles","online",TRUE,FALSE,10,0,0,"EUR",FALSE,"fr",1,0
155254,"https://www.ulule.com/les-insolites-de-sophie/","2023-03-14T22:59:00Z","2023-01-13T00:00:00Z",60,"FR","Boisgervilly","Santé & Bien-être","online",TRUE,FALSE,5190,5000,103,"EUR",TRUE,"fr",23,0
155255,"https://www.ulule.com/mentalduality/","2023-02-15T22:59:00Z","2023-01-16T00:00:00Z",30,"ES","Madrid","Film & vidéo","online",TRUE,FALSE,1300,1300,100,"EUR",TRUE,"es",57,5
155261,"https://www.ulule.com/koalou-sante-emotionnelle-et-mentale-de-l-enfant/","2023-01-20T22:59:00Z","2022-12-07T00:00:00Z",NA,"FR","Paris","Santé & Bien-être","online",TRUE,FALSE,3570,3000,119,"EUR",TRUE,"fr",77,5
155262,"https://www.ulule.com/sauvonsrevedelune/",NA,"2023-01-25T00:00:00Z",NA,"FR","La Loupe","Solidaire & Citoyen","online",FALSE,FALSE,3110,3500,88,"EUR",FALSE,"fr",70,1
155265,"https://www.ulule.com/z-bivouac-en-limousin/","2023-05-01T21:59:00Z","2022-11-30T00:00:00Z",NA,"FR","Haute-Vienne","Autres projets","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155266,"https://www.ulule.com/ran-ulule/","2023-03-13T22:59:00Z","2023-02-07T00:00:00Z",35,"FR","Limas","Édition & Média","online",TRUE,FALSE,1093,1800,60,"EUR",FALSE,"fr",40,4
155269,"https://www.ulule.com/formation-massage-et-cabinet-de-naturopathie/","2023-01-22T22:59:00Z","2022-12-14T00:00:00Z",40,"FR","BRON","Autres projets","online",TRUE,FALSE,818,545,150,"EUR",TRUE,"fr",19,2
155276,"https://www.ulule.com/sucre-sale-le-jeu-d-ambiance-/","2023-08-23T21:59:00Z","2023-05-26T00:00:00Z",90,NA,"Roissy en Brie","Jeux","online",TRUE,FALSE,2530,8000,31,"EUR",FALSE,"fr",37,5
155284,"https://www.ulule.com/la-collection-du-terroir-debarque/","2023-01-13T22:59:00Z","2022-12-05T00:00:00Z",NA,"FR","La Celle Saint Cloud","Artisanat & Cuisine","online",TRUE,FALSE,1075,50,136,"EUR",TRUE,"fr",22,0
155288,"https://www.ulule.com/la-sauvegarde-de-mon-village/","2023-02-24T22:59:00Z","2022-11-27T00:00:00Z",NA,"FR","AVENSAN","Artisanat & Cuisine","online",FALSE,FALSE,0,20000,0,"EUR",FALSE,"fr",0,0
155292,"https://www.ulule.com/carnet-de-grossesse-d-amandine/","2023-01-11T22:59:00Z","2022-12-07T00:00:00Z",35,"FR","Blanquefort sur Briolance","Édition & Média","online",TRUE,FALSE,1033,800,129,"EUR",TRUE,"fr",11,3
155293,"https://www.ulule.com/site-web-design-sante-bien-etre/",NA,"2022-11-28T00:00:00Z",NA,"FR","Paris","Santé & Bien-être","online",TRUE,TRUE,0,1500,0,"EUR",FALSE,"fr",2,0
155301,"https://www.ulule.com/bullshitstorm/","2023-03-12T22:59:00Z","2023-01-25T00:00:00Z",NA,"BE","Liège","BD & Manga","online",TRUE,FALSE,2675,2500,107,"EUR",TRUE,"fr",60,1
155305,"https://www.ulule.com/douche-froide/","2023-08-30T21:36:06.838463Z","2022-12-12T00:00:00Z",NA,NA,"Saint-Vincent-De-Barbeyrargues","Film & vidéo","online",TRUE,FALSE,120,150,80,"EUR",FALSE,"fr",2,0
155310,"https://www.ulule.com/disque-solo-de-guitare/","2023-01-31T22:59:00Z","2022-11-30T00:00:00Z",NA,"FR","Douarnenez","Musique","online",TRUE,FALSE,6516,4000,162,"EUR",TRUE,"fr",209,0
155311,"https://www.ulule.com/la-danse-un-metier-noble/","2023-02-24T22:59:00Z","2022-12-03T00:00:00Z",NA,"FR","LA RICHE","Spectacle vivant","online",FALSE,FALSE,0,50000,0,"EUR",FALSE,"fr",0,0
155315,"https://www.ulule.com/le-pere-noel-est-un-c-/",NA,"2022-12-06T00:00:00Z",NA,"FR","Privas","Film & vidéo","online",FALSE,FALSE,50,2000,2,"EUR",FALSE,"fr",1,0
155322,"https://www.ulule.com/competition-karting-julia-9ans/","2023-04-21T11:13:15.505633Z","2022-11-30T00:00:00Z",NA,NA,"La seyne sur mer","Sports","online",TRUE,FALSE,100,5000,2,"EUR",FALSE,"fr",0,0
155330,"https://www.ulule.com/syrare/","2023-01-15T22:59:00Z","2022-12-09T00:00:00Z",NA,"FR","Demi-Quartier","Artisanat & Cuisine","online",TRUE,FALSE,1762,36,100,"EUR",TRUE,"fr",21,8
155332,"https://www.ulule.com/recueilconcourspoevies/","2023-01-05T22:59:00Z","2022-12-02T00:00:00Z",NA,"BE","Belgique","Art & Photo","online",TRUE,FALSE,2110,2000,105,"EUR",TRUE,"fr",83,7
155334,"https://www.ulule.com/cagnotte-4l-trophy-equipage-954/","2024-02-05T20:12:47.849563Z","2022-11-28T00:00:00Z",NA,NA,"st maximin la sainte Baume","Autres projets","online",TRUE,FALSE,315,1000,31,"EUR",FALSE,"fr",2,0
155338,"https://www.ulule.com/sos-2-jeunes-chiennes-guadeloupe/","2023-11-11T17:47:16.753839Z","2022-11-29T00:00:00Z",NA,"GP","Guadeloupe","Collectes personnelles","online",TRUE,FALSE,600,1000,60,"EUR",FALSE,"fr",14,6
155341,"https://www.ulule.com/tabreak/","2023-02-19T22:59:00Z","2022-11-29T00:00:00Z",NA,"FR","La Seyne-sur-Mer","Santé & Bien-être","online",FALSE,FALSE,0,5000,0,"EUR",FALSE,"fr",0,0
155342,"https://www.ulule.com/l-appel-du-pouvoir-roman/","2023-02-12T22:59:00Z","2023-01-04T00:00:00Z",NA,NA,"Bordeaux","Édition & Média","online",TRUE,FALSE,3321,1000,332,"EUR",TRUE,"fr",115,22
155343,"https://www.ulule.com/l-art-de-sylvie-carbonel-pianiste/","2023-03-12T22:59:00Z","2023-02-01T00:00:00Z",NA,"FR","PARIS","Musique","online",TRUE,FALSE,14371,14000,102,"EUR",TRUE,"fr",29,3
155347,"https://www.ulule.com/le-ptit-bac-du-vin/","2023-10-31T22:59:02.043Z","2023-09-26T00:00:00Z",NA,"FR","Artigues-près-Bordeaux","Jeux","online",TRUE,FALSE,1417,50,124,"EUR",TRUE,"fr",34,14
155348,"https://www.ulule.com/capinfantsensejoguina/","2022-12-31T22:59:00Z","2022-12-01T00:00:00Z",NA,NA,"Barcelona","Solidaire & Citoyen","online",TRUE,FALSE,651,2000,32,"EUR",FALSE,"es",1,0
155349,"https://www.ulule.com/volcan-2/","2023-01-04T22:59:00Z","2022-12-05T00:00:00Z",30,"FR","Paris","Film & vidéo","online",TRUE,FALSE,5205,5000,104,"EUR",TRUE,"fr",66,0
155350,"https://www.ulule.com/mindhandsport-quand-l-esprit-le-corps-la-planete-se-respectent/","2023-03-06T07:00:00Z","2023-02-03T00:00:00Z",31,"FR","Clamart","Mode & Design","online",TRUE,FALSE,1815,200,16,"EUR",FALSE,"fr",24,3
155360,"https://www.ulule.com/magical-quest-guide-complet/","2023-01-06T21:22:00Z","2022-12-05T00:00:00Z",NA,"FR","Chauvigny","Jeux","online",TRUE,FALSE,3325,5,3300,"EUR",TRUE,"fr",79,2
155361,"https://www.ulule.com/box-made-in-france-chien-chat-/","2023-01-20T22:59:00Z","2022-12-15T00:00:00Z",35,"FR","Mérignac","Santé & Bien-être","online",TRUE,FALSE,99,50,26,"EUR",FALSE,"fr",7,0
155363,"https://www.ulule.com/partager-l-art-et-redonner-le-sourire/","2024-02-26T21:17:05.689085Z","2022-12-01T00:00:00Z",35,"FR","26740 Montboucher sur Jabron","Santé & Bien-être","online",TRUE,TRUE,100,1500,6,"EUR",FALSE,"fr",1,1
155371,"https://www.ulule.com/reyk-le-jeu-de-role/","2023-05-24T21:59:00Z","2023-03-27T00:00:00Z",58,"FR","Metz","Jeux","online",TRUE,FALSE,19269,8000,240,"EUR",TRUE,"fr",259,37
155372,"https://www.ulule.com/voyage-scolaire-3eme-beynat/","2023-04-07T09:59:31.358589Z","2023-01-13T00:00:00Z",NA,NA,"Beynat","Enfance & Educ.","online",TRUE,FALSE,20,2250,0,"EUR",FALSE,"fr",0,0
155373,"https://www.ulule.com/librairie-des-nekotakus/",NA,"2022-12-06T00:00:00Z",NA,"FR","Le Breuil","Autres projets","online",FALSE,FALSE,116,5000,2,"EUR",FALSE,"fr",12,13
155374,"https://www.ulule.com/my-husbands-legacy/","2023-02-15T22:59:00Z","2022-11-30T00:00:00Z",NA,"US","Caneyville","Santé & Bien-être","online",FALSE,FALSE,1,5000,0,"USD",FALSE,"en",2,0
155375,"https://www.ulule.com/pagayons-ensemble-pour-la-vie/","2023-05-12T21:59:00Z","2022-12-23T00:00:00Z",NA,"FR","Nevers","Santé & Bien-être","online",FALSE,FALSE,775,4880,15,"EUR",FALSE,"fr",12,0
155377,"https://www.ulule.com/ceci-est-mon-attache/","2023-02-15T22:59:00Z","2022-12-10T00:00:00Z",NA,"FR","Gigny sur Saône","Artisanat & Cuisine","online",TRUE,FALSE,515,2000,25,"EUR",FALSE,"fr",14,0
155378,"https://www.ulule.com/entre-deux-drames-un-petit-cafe/","2023-01-15T22:59:00Z","2022-12-06T00:00:00Z",NA,"FR","Vézelay","Édition & Média","online",TRUE,FALSE,1500,1500,100,"EUR",TRUE,"fr",4,2
155381,"https://www.ulule.com/64-nops/","2022-12-31T22:59:00Z","2022-11-30T00:00:00Z",NA,"FR","Strasbourg","Technologie","online",TRUE,FALSE,1370,30,203,"EUR",TRUE,"fr",38,3
155386,"https://www.ulule.com/heroedogs/","2023-04-20T21:59:00Z","2023-03-15T00:00:00Z",35,"FR","Paris","Mode & Design","online",TRUE,FALSE,4705,50,276,"EUR",TRUE,"fr",106,7
155398,"https://www.ulule.com/la-perlee-les-cosmetiques-diy/","2022-12-02T08:11:42.319955Z","2022-11-30T00:00:00Z",NA,"FR","Nanterre","Santé & Bien-être","online",TRUE,FALSE,35,1500,2,"EUR",FALSE,"fr",1,0
155400,"https://www.ulule.com/relink/","2023-01-15T22:59:00Z","2022-12-01T00:00:00Z",45,"FR","Levallois-Perret","Technologie","online",TRUE,FALSE,20,3000,0,"EUR",FALSE,"fr",2,0
155411,"https://www.ulule.com/pupuce-family-colonie-de-vacances-pour-toutou/","2023-03-30T21:59:00Z","2023-02-13T00:00:00Z",45,"FR","DRACHE","Autres projets","online",TRUE,FALSE,3625,2500,145,"EUR",TRUE,"fr",93,6
155412,"https://www.ulule.com/mirena-paris/","2023-04-10T21:59:00Z","2023-03-06T00:00:00Z",35,"FR","Paris","Mode & Design","online",TRUE,FALSE,9268,150,103,"EUR",TRUE,"fr",86,5
155413,"https://www.ulule.com/le-treize/","2023-01-31T22:59:00Z","2022-12-10T00:00:00Z",NA,"FI","Saint-Méen-Le-Grand","Film & vidéo","online",FALSE,FALSE,260,350,74,"EUR",FALSE,"fr",28,3
155420,"https://www.ulule.com/a-story-of-light-gemini-tome-complet/","2023-02-24T22:59:00Z","2023-01-22T00:00:00Z",NA,"FR","Noisy Le Grand","BD & Manga","online",TRUE,FALSE,7645,2000,382,"EUR",TRUE,"fr",67,6
